Boy0,53,66,49,17,generous
Boy1,92,98,4,98,generous
Boy2,55,45,61,7,miser
Boy3,95,50,56,29,miser
Boy4,65,42,60,0,miser
Boy5,35,16,55,48,miser
Boy6,99,26,67,15,miser
Boy7,23,90,39,81,miser
Boy8,77,56,41,0,miser
Boy9,70,69,14,1,generous
Boy10,0,11,2,48,miser
Boy11,63,81,37,36,geek
Boy12,82,44,74,84,geek
Boy13,31,18,47,32,miser
Boy14,31,66,81,31,generous
Boy15,51,49,23,16,miser
Boy16,51,20,85,44,miser
Boy17,68,89,91,70,miser
Boy18,64,58,65,14,geek
Boy19,43,31,25,79,geek
Boy20,76,36,73,52,miser
Boy21,40,69,5,98,miser
Boy22,66,36,75,66,generous
Boy23,29,16,87,95,generous
Boy24,25,53,75,0,geek
Boy25,8,22,29,85,miser
Boy26,35,80,76,38,generous
Boy27,38,22,99,3,generous
Boy28,63,59,37,85,generous
Boy29,15,60,95,18,generous
Boy30,51,17,57,60,miser
Boy31,33,30,23,71,miser
Boy32,22,39,35,15,geek
Boy33,9,12,56,66,geek
Boy34,29,87,94,79,miser
Boy35,93,70,43,11,generous
Boy36,54,14,27,28,miser
Boy37,75,11,47,53,miser
Boy38,55,42,44,69,geek
Boy39,98,47,11,19,generous
Boy40,6,63,56,37,miser
Boy41,61,19,24,80,geek
Boy42,13,26,94,31,generous
Boy43,33,61,16,12,miser
Boy44,82,94,24,8,generous
Boy45,91,46,99,87,generous
Boy46,1,13,52,94,geek
Boy47,54,40,44,18,generous
Boy48,42,39,5,82,generous
Boy49,79,10,53,25,generous
Boy50,11,9,23,61,miser
Boy51,78,79,85,58,miser
Boy52,26,34,61,70,miser
Boy53,44,50,95,72,generous
Boy54,17,12,37,53,miser
Boy55,37,4,51,89,geek
Boy56,46,11,34,16,generous
Boy57,46,42,65,89,generous
Boy58,18,87,74,48,geek
Boy59,51,98,14,55,generous
Boy60,95,94,36,73,generous
Boy61,32,34,53,50,geek
Boy62,75,44,53,35,generous
Boy63,90,1,32,82,miser
Boy64,40,36,81,26,geek
Boy65,95,29,57,30,miser
Boy66,16,5,35,80,generous
Boy67,71,69,54,68,miser
Boy68,72,43,74,11,miser
Boy69,90,62,5,73,generous
Boy70,21,98,29,60,miser
Boy71,18,97,62,90,generous
Boy72,16,40,77,87,generous
Boy73,69,93,85,7,generous
Boy74,9,61,71,53,generous
Boy75,38,73,8,25,geek
Boy76,8,66,41,83,geek
Boy77,4,10,31,68,geek
Boy78,97,93,99,38,geek
Boy79,23,81,61,12,geek
Boy80,29,24,82,88,geek
Boy81,14,13,75,37,generous
Boy82,74,98,60,95,miser
Boy83,43,76,79,84,geek
Boy84,40,43,30,4,generous
Boy85,42,69,83,58,generous
Boy86,80,82,34,9,miser
Boy87,59,56,97,24,geek
Boy88,74,41,94,91,generous
Boy89,56,97,53,51,geek
Boy90,45,91,66,25,geek
Boy91,62,10,46,89,generous
Boy92,15,50,45,64,generous
Boy93,60,66,14,62,generous
Boy94,52,31,6,99,generous
Boy95,40,19,47,17,geek
Boy96,59,30,93,99,miser
Boy97,31,35,61,41,geek
Boy98,76,58,14,55,miser
Boy99,82,86,86,29,generous
Boy100,60,94,27,2,miser
Boy101,51,12,91,36,miser
Boy102,19,44,28,68,miser
Boy103,24,9,54,97,miser
Boy104,76,63,78,1,generous
Boy105,41,3,87,92,miser
Boy106,19,75,85,89,geek
Boy107,67,56,29,73,geek
Boy108,75,72,34,14,generous
Boy109,76,34,21,99,geek
Boy110,8,17,2,35,generous
Boy111,24,12,24,56,generous
Boy112,35,81,14,84,geek
Boy113,3,15,61,1,miser
Boy114,18,67,67,82,geek
Boy115,73,95,25,65,geek
Boy116,21,5,52,90,miser
Boy117,95,21,32,92,geek
Boy118,56,89,27,92,geek
Boy119,76,52,41,11,miser
Boy120,86,36,39,68,miser
Boy121,35,41,58,32,geek
Boy122,34,88,71,25,geek
Boy123,19,68,96,79,generous
Boy124,78,85,13,65,geek
Boy125,95,16,74,98,miser
Boy126,24,3,28,19,geek
Boy127,43,66,16,17,geek
Boy128,83,45,23,71,generous
Boy129,81,33,35,88,generous
Boy130,10,7,4,56,miser
Boy131,51,7,11,77,generous
Boy132,97,87,49,94,generous
Boy133,95,18,31,95,generous
