luxury,42,54,91,25
essential,20,71,64,8
essential,8,23,4,0
luxury,98,34,76,20
luxury,5,49,25,27
utility,97,23,16,75
utility,27,13,61,14
utility,7,65,87,10
utility,83,97,39,17
utility,0,3,42,89
essential,11,75,12,34
luxury,51,62,90,61
luxury,32,63,14,32
essential,15,14,77,32
essential,66,8,48,64
essential,90,95,15,10
utility,52,67,0,96
utility,1,87,11,37
essential,11,52,8,84
essential,37,16,79,98
essential,11,91,67,97
essential,62,4,12,95
utility,1,77,47,20
luxury,55,1,8,16
essential,26,66,40,68
essential,19,73,96,66
utility,2,40,14,23
essential,70,33,62,78
luxury,90,15,15,22
luxury,95,79,90,89
essential,25,25,33,17
luxury,76,27,84,26
essential,79,89,23,8
utility,17,72,23,9
utility,87,15,67,96
utility,12,56,64,42
essential,90,0,25,39
essential,31,60,47,64
luxury,26,23,66,6
luxury,12,67,19,27
utility,35,80,89,77
utility,52,98,29,56
essential,72,77,89,72
luxury,78,89,32,66
utility,85,75,32,3
luxury,13,59,84,27
luxury,90,11,76,57
essential,82,66,7,0
utility,25,85,1,54
utility,43,62,82,62
utility,54,35,66,94
luxury,53,16,23,21
utility,97,77,0,35
luxury,28,82,71,1
essential,77,98,40,67
utility,83,57,52,57
luxury,87,86,54,19
luxury,86,30,98,42
utility,20,82,42,43
utility,33,53,91,25
utility,91,6,37,52
luxury,9,30,22,5
essential,86,1,59,0
luxury,47,55,9,99
essential,91,89,8,28
utility,21,58,9,23
luxury,27,32,82,19
essential,13,33,38,5
utility,69,99,88,66
utility,10,57,33,99
luxury,94,5,30,87
essential,10,94,81,24
utility,43,3,66,95
utility,62,70,63,24
luxury,29,47,97,21
essential,82,81,60,64
utility,61,76,93,33
essential,97,15,97,51
utility,53,41,10,0
essential,20,28,9,10
luxury,2,48,94,32
essential,95,2,70,3
essential,79,20,22,50
essential,94,46,5,46
essential,13,54,28,88
essential,95,25,3,11
essential,71,78,48,59
essential,92,87,20,63
luxury,51,91,34,14
utility,78,46,85,70
luxury,40,48,12,18
essential,74,80,46,58
essential,85,6,37,75
utility,6,46,41,44
luxury,22,13,55,45
essential,56,9,26,17
utility,0,26,95,5
luxury,19,98,40,66
essential,41,14,40,28
essential,15,35,55,86
luxury,21,81,84,96
essential,91,36,53,15
essential,31,31,7,17
essential,63,90,20,93
essential,41,62,86,40
luxury,4,99,69,41
essential,89,91,46,7
luxury,51,68,49,75
luxury,0,87,94,19
utility,27,47,71,92
utility,22,29,72,7
luxury,36,71,69,73
utility,44,38,40,30
essential,8,87,9,22
luxury,56,63,73,55
luxury,66,33,50,60
luxury,38,64,49,89
essential,51,87,55,26
utility,77,37,7,32
luxury,35,68,33,51
essential,45,77,4,74
luxury,90,47,64,14
utility,56,32,59,25
utility,11,73,57,53
luxury,27,24,55,23
luxury,46,77,32,56
essential,97,40,9,74
luxury,2,4,70,84
utility,37,44,0,49
luxury,1,47,21,10
essential,61,40,95,53
luxury,8,24,16,56
essential,41,49,37,49
utility,31,62,20,38
essential,1,81,65,57
essential,53,72,68,66
utility,64,11,76,5
luxury,24,68,15,38
essential,37,25,48,69
utility,4,93,47,68
luxury,21,19,64,61
essential,94,26,50,13
luxury,69,91,86,44
luxury,87,67,44,8
luxury,60,63,86,27
luxury,95,0,29,50
luxury,0,56,5,69
utility,1,25,77,9
utility,62,78,38,16
luxury,10,53,34,80
essential,40,66,73,26
utility,94,42,8,5
utility,30,34,0,14
essential,79,8,85,33
essential,94,61,78,94
essential,84,71,25,65
essential,87,64,26,28
luxury,55,42,52,78
luxury,25,89,28,93
luxury,71,87,21,63
luxury,47,48,95,49
essential,57,71,78,98
luxury,25,93,14,58
essential,92,10,64,27
luxury,39,65,27,19
essential,2,37,0,48
utility,19,89,49,75
luxury,75,28,51,37
luxury,29,25,29,25
essential,10,2,79,36
luxury,60,82,84,95
essential,49,61,62,44
utility,7,62,71,96
essential,84,7,94,94
luxury,19,29,26,58
essential,18,12,11,67
utility,36,86,63,29
utility,86,23,20,89
essential,59,19,74,54
essential,19,83,9,50
luxury,55,66,4,98
essential,36,93,83,30
luxury,52,47,16,11
luxury,45,88,29,10
utility,45,29,55,85
luxury,68,32,56,36
essential,51,67,16,20
utility,71,59,23,70
