Girl0,41,90,21,rich,normal
Girl1,34,82,96,rich,desperate
Girl2,20,33,32,rich,choosy
Girl3,41,41,60,intelligent,desperate
Girl4,57,93,79,attractive,desperate
Girl5,60,84,95,attractive,desperate
Girl6,53,93,43,attractive,normal
Girl7,43,66,64,rich,normal
Girl8,69,35,76,intelligent,choosy
Girl9,97,41,26,rich,normal
Girl10,48,28,38,rich,desperate
Girl11,30,77,15,rich,normal
Girl12,37,7,33,intelligent,normal
Girl13,4,60,51,rich,normal
Girl14,36,69,52,attractive,normal
Girl15,48,82,96,intelligent,desperate
Girl16,2,45,89,attractive,choosy
Girl17,5,74,18,attractive,choosy
Girl18,28,74,83,rich,desperate
Girl19,27,56,17,attractive,normal
Girl20,29,66,4,attractive,desperate
Girl21,54,62,76,rich,normal
Girl22,75,69,4,intelligent,desperate
Girl23,46,96,61,intelligent,normal
Girl24,91,22,40,attractive,normal
Girl25,97,54,9,rich,normal
Girl26,21,19,3,intelligent,normal
Girl27,92,12,27,attractive,choosy
Girl28,35,64,47,intelligent,normal
Girl29,78,37,93,rich,choosy
Girl30,26,27,66,attractive,desperate
Girl31,82,92,57,rich,desperate
Girl32,69,0,65,rich,desperate
Girl33,67,52,24,intelligent,choosy
Girl34,2,10,74,attractive,choosy
Girl35,67,44,23,attractive,normal
Girl36,0,25,93,intelligent,normal
Girl37,7,69,36,intelligent,normal
Girl38,0,60,78,attractive,choosy
Girl39,50,9,9,attractive,choosy
Girl40,20,76,4,attractive,choosy
Girl41,24,34,28,intelligent,desperate
Girl42,68,48,61,attractive,desperate
Girl43,49,42,35,rich,desperate
Girl44,78,86,57,attractive,normal
Girl45,46,69,16,intelligent,normal
Girl46,2,20,57,rich,normal
Girl47,79,4,63,intelligent,choosy
Girl48,80,3,19,rich,normal
Girl49,30,67,38,rich,normal
Girl50,45,37,8,rich,normal
Girl51,22,54,7,attractive,normal
Girl52,9,79,28,attractive,desperate
Girl53,90,20,24,intelligent,desperate
Girl54,85,67,56,intelligent,choosy
Girl55,68,1,69,intelligent,normal
Girl56,85,86,18,attractive,desperate
Girl57,38,36,52,rich,choosy
Girl58,67,31,12,attractive,choosy
Girl59,94,12,78,rich,desperate
Girl60,50,8,19,rich,choosy
Girl61,94,91,89,attractive,desperate
Girl62,85,76,21,attractive,normal
Girl63,91,99,16,intelligent,desperate
Girl64,59,34,83,intelligent,desperate
Girl65,24,89,66,intelligent,desperate
