luxury,98,89,27,78
essential,55,94,2,55
utility,74,22,24,31
utility,80,20,31,94
utility,26,56,54,22
essential,9,45,12,27
utility,86,76,15,14
essential,58,63,58,79
essential,35,85,12,52
luxury,15,83,82,99
essential,74,50,17,68
utility,63,64,54,57
essential,1,3,56,86
essential,65,2,20,70
essential,16,71,2,41
essential,95,1,92,21
essential,88,79,14,93
luxury,67,28,14,31
essential,87,91,90,64
luxury,98,81,68,11
luxury,68,37,95,97
luxury,43,90,28,80
essential,96,27,85,57
utility,38,55,24,71
luxury,89,3,9,53
essential,5,90,75,69
luxury,98,12,15,48
luxury,97,19,45,61
utility,3,48,79,78
luxury,14,91,67,39
essential,57,78,78,26
essential,30,3,36,90
luxury,10,79,67,89
luxury,31,91,22,28
essential,12,48,23,24
luxury,58,26,53,4
luxury,78,58,17,97
essential,91,16,44,44
utility,82,22,20,78
luxury,84,86,34,34
utility,50,43,52,56
luxury,17,97,78,9
luxury,59,37,83,20
utility,91,2,63,4
luxury,41,54,10,29
essential,69,98,47,15
essential,44,42,97,42
luxury,94,40,18,43
essential,37,19,9,26
utility,59,90,88,17
luxury,87,95,72,17
essential,5,21,83,94
utility,31,0,60,38
essential,11,22,35,53
essential,67,21,19,51
luxury,54,90,20,84
luxury,56,68,59,88
utility,31,27,8,0
luxury,24,41,21,7
luxury,80,45,53,82
luxury,33,92,64,91
utility,21,12,38,56
luxury,79,37,90,60
luxury,5,96,78,18
luxury,63,64,94,72
essential,52,6,12,62
luxury,77,95,61,61
utility,37,71,99,24
essential,63,43,65,18
utility,26,90,85,82
utility,79,69,34,85
essential,37,10,65,42
essential,81,85,85,8
luxury,23,68,69,17
utility,74,94,13,82
luxury,8,19,10,56
essential,66,7,0,79
luxury,70,80,17,70
luxury,64,84,80,81
utility,81,21,6,25
utility,10,18,70,30
essential,76,83,15,23
luxury,8,97,73,51
luxury,19,36,87,71
essential,60,14,54,95
utility,28,25,11,87
luxury,37,89,42,77
luxury,48,17,51,42
luxury,80,4,80,71
luxury,20,45,24,86
essential,60,71,41,71
utility,49,51,55,40
luxury,20,42,96,5
essential,12,20,18,45
utility,85,74,58,70
utility,25,16,58,0
essential,18,39,15,1
luxury,88,58,34,25
utility,97,70,6,71
essential,65,73,70,89
essential,19,62,22,90
utility,45,78,66,37
utility,15,59,65,6
utility,46,21,76,50
utility,71,37,68,99
essential,98,21,13,46
utility,81,10,19,62
utility,87,51,38,80
utility,23,48,60,0
essential,32,49,73,87
essential,82,79,94,85
utility,74,71,25,45
essential,46,88,17,17
utility,74,8,2,55
utility,94,11,58,14
utility,26,83,38,28
utility,27,72,25,28
luxury,98,4,22,53
essential,95,2,82,69
luxury,50,93,90,78
essential,89,99,9,91
essential,24,68,70,60
essential,78,62,36,99
utility,88,42,8,87
luxury,56,13,94,98
essential,2,4,58,42
utility,37,55,83,57
utility,45,81,55,5
luxury,35,47,83,99
luxury,20,86,39,77
utility,74,86,40,72
essential,56,90,27,76
essential,11,52,63,59
luxury,8,93,8,50
utility,58,15,88,66
essential,50,50,34,34
utility,97,79,80,85
utility,19,64,62,60
utility,27,10,81,38
luxury,57,15,2,64
essential,27,87,56,84
utility,22,68,88,73
luxury,28,22,51,11
luxury,88,34,56,50
luxury,64,84,72,93
luxury,16,90,45,29
utility,72,51,10,82
essential,73,19,13,91
utility,80,25,37,65
luxury,81,97,99,46
luxury,0,62,21,18
utility,50,50,81,69
utility,50,81,9,56
essential,27,42,6,30
luxury,37,27,16,4
utility,24,21,56,33
utility,94,36,33,26
utility,49,81,92,21
luxury,32,94,50,36
luxury,84,53,14,17
essential,89,88,2,8
utility,50,44,37,97
luxury,14,88,89,63
utility,91,5,64,44
utility,67,50,18,71
utility,78,47,46,49
luxury,16,16,52,27
essential,87,53,94,29
essential,97,56,53,97
luxury,47,94,80,57
essential,22,40,71,2
utility,79,79,74,98
utility,19,79,12,15
utility,99,46,93,81
essential,54,60,61,45
essential,47,27,76,84
essential,26,57,83,40
utility,92,33,50,72
utility,79,64,7,41
luxury,60,91,39,15
luxury,41,19,25,9
utility,77,12,10,60
utility,35,7,72,60
essential,83,59,21,65
luxury,50,35,89,45
essential,33,71,22,57
luxury,45,39,82,55
luxury,67,95,13,54
utility,87,40,42,10
essential,30,66,39,75
luxury,96,82,64,84
essential,81,78,16,38
utility,60,95,50,53
luxury,81,17,23,53
utility,43,46,61,78
utility,43,27,18,4
luxury,8,81,12,19
essential,98,25,96,2
luxury,9,48,61,94
luxury,29,14,40,45
luxury,0,14,26,85
essential,25,73,92,26
luxury,94,58,96,40
utility,14,79,76,87
utility,82,49,23,87
luxury,35,72,28,55
essential,79,84,23,48
utility,31,58,67,44
utility,36,93,36,83
luxury,8,54,66,31
luxury,99,65,47,92
essential,76,91,55,15
essential,41,98,44,37
utility,17,36,74,21
essential,43,49,50,88
utility,25,86,53,75
utility,58,15,34,58
luxury,79,96,2,44
utility,51,93,63,83
essential,34,41,17,49
utility,51,66,78,53
utility,7,32,81,37
luxury,73,10,1,20
luxury,57,43,99,52
luxury,46,61,90,43
luxury,89,19,32,24
essential,4,84,35,74
utility,68,71,77,9
luxury,23,35,90,89
essential,38,38,30,37
essential,77,23,58,52
utility,79,82,53,13
essential,31,99,54,16
essential,42,14,87,95
utility,21,81,90,56
utility,96,59,50,69
luxury,12,72,21,56
luxury,93,74,64,76
utility,6,23,79,48
utility,13,90,27,62
utility,76,42,48,70
luxury,75,43,22,47
essential,18,66,20,24
utility,58,36,17,83
utility,3,21,67,36
utility,81,59,78,91
utility,70,29,4,68
luxury,49,94,46,35
luxury,49,88,68,43
utility,74,83,66,36
utility,59,44,37,17
essential,7,71,82,86
luxury,14,3,52,9
luxury,67,51,95,55
utility,28,75,3,71
essential,45,29,8,23
essential,23,29,19,85
essential,22,94,16,47
luxury,98,17,78,47
utility,70,23,22,66
utility,33,38,41,38
utility,37,86,57,47
essential,62,85,68,71
utility,62,51,61,34
luxury,35,8,1,43
utility,88,96,99,83
utility,38,13,95,86
essential,32,37,81,93
luxury,71,42,31,47
utility,76,60,28,18
utility,93,39,49,68
utility,26,37,46,90
luxury,47,99,37,59
essential,74,96,56,2
essential,37,78,16,23
luxury,1,27,25,54
essential,34,36,98,45
luxury,15,52,45,83
luxury,15,56,5,38
utility,52,57,79,41
luxury,6,53,48,68
luxury,37,85,89,7
utility,39,92,77,60
essential,6,49,95,24
utility,85,98,43,41
essential,64,64,91,30
luxury,83,84,74,39
luxury,16,25,39,50
utility,89,0,70,61
utility,80,79,0,36
utility,42,38,88,23
essential,89,38,39,96
essential,78,27,45,27
luxury,39,4,56,56
luxury,36,78,25,85
luxury,48,53,95,49
essential,16,6,2,82
essential,45,81,18,50
essential,50,58,86,15
luxury,55,85,4,80
luxury,59,5,17,94
essential,64,92,14,78
utility,28,14,13,41
essential,29,43,35,76
essential,31,53,34,28
utility,23,77,89,87
essential,1,20,38,91
utility,12,49,74,93
luxury,37,0,2,49
utility,75,51,67,39
luxury,20,97,64,3
essential,63,48,16,77
utility,65,83,69,37
luxury,67,97,0,6
luxury,7,62,26,21
luxury,70,49,66,62
essential,79,64,38,98
utility,38,82,23,3
essential,4,57,16,12
utility,28,80,30,13
utility,44,97,2,95
luxury,70,88,73,65
essential,53,74,29,82
essential,10,41,32,88
luxury,26,47,33,18
essential,41,63,91,34
utility,6,80,85,64
luxury,76,1,61,14
essential,74,26,37,43
utility,51,42,25,50
luxury,68,95,14,87
utility,51,59,37,81
luxury,6,78,92,26
utility,90,80,29,77
essential,68,1,57,40
luxury,65,27,51,10
utility,88,24,33,1
essential,16,23,60,21
utility,63,67,58,89
essential,67,40,24,57
luxury,47,3,97,55
luxury,51,58,94,96
utility,77,56,8,30
utility,74,94,79,90
luxury,27,10,29,0
essential,38,50,17,97
luxury,89,46,88,8
luxury,48,3,30,87
utility,53,78,89,41
essential,3,90,89,13
utility,70,58,48,99
utility,85,84,78,67
luxury,60,99,18,18
utility,52,95,76,40
essential,94,11,59,4
luxury,62,18,7,91
utility,49,73,49,87
essential,64,40,72,85
utility,4,60,0,14
utility,8,25,96,56
essential,9,17,46,2
luxury,98,84,65,92
essential,79,83,51,48
luxury,60,46,68,32
utility,72,46,12,19
essential,10,26,1,54
utility,72,50,21,33
utility,86,16,70,48
utility,94,8,69,12
luxury,68,90,11,91
essential,57,64,3,12
essential,21,35,61,52
luxury,98,7,0,11
essential,25,45,18,54
utility,70,65,57,84
essential,59,54,69,78
essential,36,83,25,18
utility,24,32,2,69
essential,12,92,0,9
essential,7,47,79,3
utility,47,43,43,2
luxury,11,84,47,94
utility,35,24,50,77
luxury,57,29,5,2
utility,96,91,40,61
essential,79,85,17,74
essential,50,72,75,2
essential,92,77,64,35
luxury,60,96,91,30
utility,65,74,78,94
utility,37,57,2,90
essential,7,3,72,8
utility,70,3,20,2
luxury,98,64,43,62
luxury,73,43,79,85
utility,40,23,38,27
utility,12,90,22,10
utility,64,68,50,31
essential,99,1,19,58
utility,2,27,48,23
essential,53,0,33,32
utility,64,4,30,56
essential,20,53,43,85
utility,62,80,94,35
essential,41,85,91,21
utility,36,85,55,10
utility,5,59,36,22
luxury,86,45,60,38
essential,0,65,66,67
essential,53,83,9,54
luxury,57,20,10,47
essential,58,58,68,66
essential,14,45,25,84
luxury,82,57,23,13
essential,50,87,68,96
luxury,44,93,69,68
utility,49,70,75,75
luxury,44,0,74,95
utility,9,38,74,26
utility,79,53,85,55
essential,47,95,62,90
utility,6,11,52,88
utility,67,70,71,75
essential,99,22,91,85
essential,61,87,8,46
