Boy0,66,37,99,62,generous
Boy1,0,2,73,50,generous
Boy2,31,39,24,4,miser
Boy3,50,56,48,48,generous
Boy4,80,62,21,6,generous
Boy5,6,74,85,11,geek
Boy6,26,34,80,41,geek
Boy7,81,38,15,58,geek
Boy8,21,95,23,73,generous
Boy9,24,34,62,21,miser
Boy10,61,71,44,83,geek
Boy11,81,1,87,28,miser
Boy12,6,71,1,23,miser
Boy13,3,43,2,49,miser
Boy14,50,83,55,33,generous
Boy15,96,7,18,37,miser
Boy16,17,11,52,97,miser
Boy17,98,64,62,19,geek
Boy18,82,74,95,47,miser
Boy19,41,37,81,10,generous
Boy20,54,30,96,68,generous
Boy21,11,64,2,51,miser
Boy22,47,67,66,70,miser
Boy23,88,55,47,3,generous
Boy24,16,70,21,11,miser
Boy25,12,27,12,25,miser
Boy26,57,15,31,16,geek
Boy27,57,90,14,23,miser
Boy28,49,15,43,29,geek
Boy29,26,14,20,76,generous
Boy30,76,0,28,19,geek
Boy31,79,83,27,65,geek
Boy32,71,17,65,10,geek
Boy33,6,43,95,27,miser
Boy34,95,67,70,22,geek
Boy35,24,20,26,90,miser
Boy36,86,58,71,26,miser
Boy37,32,65,57,46,miser
Boy38,96,90,23,30,geek
Boy39,49,77,17,24,geek
Boy40,89,59,64,8,generous
Boy41,34,90,4,13,geek
Boy42,93,63,93,59,generous
Boy43,54,50,9,92,miser
Boy44,2,74,34,96,generous
Boy45,0,17,6,24,geek
Boy46,5,12,6,30,geek
Boy47,21,21,94,4,generous
Boy48,52,44,8,73,miser
Boy49,42,91,53,56,geek
Boy50,5,13,5,23,geek
Boy51,20,82,67,69,miser
Boy52,45,81,98,75,miser
Boy53,41,37,32,24,geek
Boy54,5,2,98,98,geek
Boy55,56,29,46,92,miser
Boy56,37,55,73,76,miser
Boy57,76,36,36,90,generous
Boy58,70,36,91,73,miser
Boy59,0,43,92,53,miser
Boy60,15,30,50,79,miser
Boy61,66,56,60,50,miser
Boy62,35,72,62,78,generous
Boy63,9,89,51,78,miser
Boy64,98,81,31,5,miser
Boy65,73,47,82,25,miser
Boy66,91,75,62,52,miser
Boy67,37,4,79,83,generous
Boy68,64,12,8,77,geek
Boy69,48,13,29,33,miser
Boy70,63,63,56,36,generous
Boy71,50,12,51,68,miser
Boy72,37,46,10,47,miser
Boy73,65,6,57,37,miser
Boy74,20,11,2,39,miser
Boy75,27,34,37,35,miser
Boy76,69,60,62,78,generous
Boy77,53,56,99,34,generous
Boy78,41,81,17,84,miser
Boy79,9,35,48,66,geek
Boy80,25,73,74,74,generous
Boy81,3,95,60,50,miser
Boy82,60,31,93,59,generous
Boy83,96,12,92,51,generous
Boy84,38,37,14,86,generous
Boy85,15,28,42,23,geek
Boy86,67,32,88,48,generous
Boy87,75,44,61,11,generous
Boy88,68,73,37,49,generous
Boy89,35,21,92,33,miser
Boy90,89,5,70,48,geek
Boy91,78,68,44,99,miser
Boy92,35,49,46,60,generous
Boy93,97,74,52,11,geek
Boy94,40,37,4,1,geek
Boy95,14,43,26,83,generous
Boy96,83,78,37,62,generous
Boy97,75,32,68,47,generous
Boy98,98,44,78,87,miser
Boy99,58,5,83,83,generous
Boy100,91,84,2,97,generous
Boy101,84,57,75,55,geek
Boy102,14,44,87,83,generous
Boy103,9,51,30,89,generous
Boy104,10,86,78,1,miser
Boy105,71,17,20,12,generous
Boy106,22,37,45,70,miser
Boy107,38,5,16,89,miser
Boy108,99,0,69,73,miser
Boy109,33,89,30,24,generous
Boy110,33,11,47,68,miser
Boy111,11,22,53,21,geek
Boy112,87,6,9,4,miser
Boy113,63,4,8,87,generous
Boy114,11,5,54,87,miser
Boy115,27,31,68,19,miser
Boy116,51,30,4,26,generous
Boy117,55,22,9,53,generous
Boy118,36,86,45,98,geek
Boy119,40,81,45,13,generous
Boy120,29,1,27,88,miser
Boy121,26,51,56,61,geek
Boy122,64,3,9,0,miser
Boy123,14,48,50,13,generous
Boy124,61,26,91,43,miser
Boy125,89,72,61,16,generous
Boy126,41,51,8,42,geek
Boy127,68,65,30,12,miser
Boy128,80,88,52,2,miser
Boy129,36,27,92,30,geek
Boy130,9,57,31,54,miser
Boy131,22,85,91,60,miser
Boy132,87,3,19,6,miser
Boy133,56,42,55,81,miser
Boy134,13,16,46,40,geek
Boy135,61,41,76,5,generous
Boy136,27,50,92,30,generous
Boy137,1,67,95,9,generous
Boy138,35,43,84,32,generous
Boy139,65,30,97,81,generous
Boy140,39,17,19,39,generous
Boy141,75,1,67,20,generous
Boy142,69,19,56,25,generous
Boy143,89,81,80,33,generous
Boy144,65,49,2,21,miser
Boy145,34,94,38,49,miser
Boy146,12,51,73,84,geek
Boy147,88,35,13,78,generous
Boy148,27,23,24,24,geek
Boy149,48,24,47,20,generous
Boy150,67,90,11,88,miser
Boy151,19,67,4,62,miser
Boy152,8,0,11,84,generous
Boy153,56,18,80,39,geek
Boy154,43,71,40,69,geek
Boy155,58,71,1,15,generous
Boy156,10,39,59,51,generous
Boy157,41,73,94,34,geek
Boy158,5,50,68,98,miser
Boy159,58,31,43,25,geek
Boy160,38,42,43,61,geek
Boy161,85,48,39,28,geek
Boy162,7,55,94,8,miser
Boy163,58,37,42,57,miser
Boy164,33,61,65,48,miser
Boy165,44,21,52,3,miser
Boy166,0,41,9,11,miser
Boy167,94,34,90,53,generous
Boy168,88,64,66,10,geek
Boy169,40,29,89,24,geek
Boy170,15,86,82,20,geek
Boy171,0,11,14,3,generous
Boy172,56,76,28,11,geek
Boy173,80,75,15,58,miser
Boy174,31,89,79,60,generous
Boy175,97,75,12,69,miser
Boy176,8,84,7,6,generous
Boy177,75,68,43,15,miser
Boy178,36,56,65,37,geek
Boy179,74,37,58,61,geek
Boy180,50,48,61,7,generous
Boy181,4,9,7,19,generous
Boy182,26,82,40,34,geek
Boy183,41,47,20,46,generous
Boy184,50,68,70,64,generous
Boy185,63,62,28,31,generous
Boy186,7,23,55,94,generous
Boy187,44,13,81,65,generous
Boy188,96,34,1,20,generous
Boy189,12,36,98,97,generous
